t,obs,action,reward,seed
8,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
9,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
10,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
11,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
12,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
13,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
14,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
15,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
16,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
17,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
18,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
19,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
20,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
21,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
22,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
23,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
24,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
25,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
26,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
27,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
28,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
29,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
30,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
31,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
32,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
33,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
34,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
35,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
36,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
37,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
38,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
39,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
40,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
41,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
42,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
43,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
44,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
45,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
46,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
47,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
48,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
49,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
50,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
51,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
52,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
53,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
54,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
55,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
56,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
57,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
58,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
59,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
60,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
61,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
62,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
63,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
64,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
65,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
66,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
67,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
68,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
69,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
70,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
71,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
72,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
73,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
74,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
75,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
76,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
77,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
78,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
79,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
80,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
81,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
82,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
83,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
84,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
85,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
86,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
87,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
88,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
89,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
90,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
91,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
92,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
93,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
94,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
95,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
96,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
97,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
98,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
99,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
100,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
101,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
102,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
103,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
104,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
105,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
106,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
107,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
108,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
109,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
110,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
111,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
112,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
113,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
114,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
115,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
116,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
117,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
118,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
119,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
120,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
121,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
122,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
123,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
124,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
125,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
126,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
127,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
128,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
129,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
130,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
131,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
132,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
133,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
134,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
135,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
136,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
137,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
138,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
139,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
140,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
141,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
142,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
143,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
144,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
145,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
146,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
147,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
148,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
149,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
150,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
151,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
152,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
153,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
154,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
155,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
156,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
157,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
158,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
159,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
160,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
161,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
162,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
163,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
164,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
165,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
166,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
167,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
168,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
169,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
170,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
171,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
172,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
173,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
174,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
175,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
176,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
177,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
178,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
179,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
180,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
181,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
182,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
183,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
184,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
185,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
186,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
187,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
188,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
189,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
190,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
191,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
192,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
193,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
194,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
195,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
196,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
197,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
198,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
199,3.3354802e-15,1.4495072e-14,1.4531265e-13,6
0,5.642191,0.5200635,2.2268968,7
1,10.634802,0.5200635,28.57762,7
2,5.109361,0.84916115,17.894228,7
3,2.723138,0.63407063,14.0665865,7
4,0.23263507,0.22349614,1.0440946,7
5,0.02489623,0.019217918,0.15636125,7
6,0.002709402,0.0030298945,0.019712621,7
7,0.00096123957,0.00036274723,0.0066449214,7
8,0.00013763105,0.00010851494,0.0009839977,7
9,8.071011e-06,1.410878e-05,5.9587226e-05,7
10,2.832994e-07,7.2576506e-07,1.9183626e-06,7
11,3.5737195e-08,4.3767386e-08,1.7939581e-07,7
12,5.3292446e-09,7.64718e-09,3.09034e-08,7
13,4.5245344e-10,8.909815e-10,2.9945777e-09,7
14,1.3557306e-11,6.0967814e-11,1.0706046e-10,7
15,1.3405495e-12,1.4261425e-12,8.696333e-12,7
16,4.0179826e-12,3.163293e-13,2.7049935e-11,7
17,5.74802e-13,7.936383e-13,6.0428815e-12,7
18,9.364845e-13,9.746787e-14,8.616751e-12,7
19,6.960347e-13,1.7882951e-13,6.4339645e-12,7
20,4.848776e-13,1.3674045e-13,4.951488e-12,7
21,7.083292e-13,1.2712998e-13,7.774332e-12,7
22,5.2375134e-13,1.4667052e-13,5.1890935e-12,7
23,4.837945e-13,1.1837151e-13,5.2152414e-12,7
24,4.839386e-13,1.2414198e-13,5.2152414e-12,7
25,4.846884e-13,1.2146543e-13,5.2152414e-12,7
26,4.846884e-13,1.2135476e-13,5.2152414e-12,7
27,4.846884e-13,1.2135476e-13,5.2152414e-12,7
28,4.846884e-13,1.2135476e-13,5.2152414e-12,7
29,4.846884e-13,1.2135476e-13,5.2152414e-12,7
30,4.846884e-13,1.2135476e-13,5.2152414e-12,7
31,4.846884e-13,1.2135476e-13,5.2152414e-12,7
32,4.846884e-13,1.2135476e-13,5.2152414e-12,7
33,4.846884e-13,1.2135476e-13,5.2152414e-12,7
34,4.846884e-13,1.2135476e-13,5.2152414e-12,7
35,4.846884e-13,1.2135476e-13,5.2152414e-12,7
36,4.846884e-13,1.2135476e-13,5.2152414e-12,7
37,4.846884e-13,1.2135476e-13,5.2152414e-12,7
38,4.846884e-13,1.2135476e-13,5.2152414e-12,7
39,4.846884e-13,1.2135476e-13,5.2152414e-12,7
40,4.846884e-13,1.2135476e-13,5.2152414e-12,7
41,4.846884e-13,1.2135476e-13,5.2152414e-12,7
42,4.846884e-13,1.2135476e-13,5.2152414e-12,7
43,4.846884e-13,1.2135476e-13,5.2152414e-12,7
44,4.846884e-13,1.2135476e-13,5.2152414e-12,7
45,4.846884e-13,1.2135476e-13,5.2152414e-12,7
46,4.846884e-13,1.2135476e-13,5.2152414e-12,7
47,4.846884e-13,1.2135476e-13,5.2152414e-12,7
48,4.846884e-13,1.2135476e-13,5.2152414e-12,7
49,4.846884e-13,1.2135476e-13,5.2152414e-12,7
50,4.846884e-13,1.2135476e-13,5.2152414e-12,7
51,4.846884e-13,1.2135476e-13,5.2152414e-12,7
52,4.846884e-13,1.2135476e-13,5.2152414e-12,7
53,4.846884e-13,1.2135476e-13,5.2152414e-12,7
54,4.846884e-13,1.2135476e-13,5.2152414e-12,7
55,4.846884e-13,1.2135476e-13,5.2152414e-12,7
56,4.846884e-13,1.2135476e-13,5.2152414e-12,7
57,4.846884e-13,1.2135476e-13,5.2152414e-12,7
58,4.846884e-13,1.2135476e-13,5.2152414e-12,7
59,4.846884e-13,1.2135476e-13,5.2152414e-12,7
60,4.846884e-13,1.2135476e-13,5.2152414e-12,7
61,4.846884e-13,1.2135476e-13,5.2152414e-12,7
62,4.846884e-13,1.2135476e-13,5.2152414e-12,7
63,4.846884e-13,1.2135476e-13,5.2152414e-12,7
64,4.846884e-13,1.2135476e-13,5.2152414e-12,7
65,4.846884e-13,1.2135476e-13,5.2152414e-12,7
66,4.846884e-13,1.2135476e-13,5.2152414e-12,7
67,4.846884e-13,1.2135476e-13,5.2152414e-12,7
68,4.846884e-13,1.2135476e-13,5.2152414e-12,7
69,4.846884e-13,1.2135476e-13,5.2152414e-12,7
70,4.846884e-13,1.2135476e-13,5.2152414e-12,7
71,4.846884e-13,1.2135476e-13,5.2152414e-12,7
72,4.846884e-13,1.2135476e-13,5.2152414e-12,7
73,4.846884e-13,1.2135476e-13,5.2152414e-12,7
74,4.846884e-13,1.2135476e-13,5.2152414e-12,7
75,4.846884e-13,1.2135476e-13,5.2152414e-12,7
76,4.846884e-13,1.2135476e-13,5.2152414e-12,7
77,4.846884e-13,1.2135476e-13,5.2152414e-12,7
78,4.846884e-13,1.2135476e-13,5.2152414e-12,7
79,4.846884e-13,1.2135476e-13,5.2152414e-12,7
80,4.846884e-13,1.2135476e-13,5.2152414e-12,7
81,4.846884e-13,1.2135476e-13,5.2152414e-12,7
82,4.846884e-13,1.2135476e-13,5.2152414e-12,7
83,4.846884e-13,1.2135476e-13,5.2152414e-12,7
84,4.846884e-13,1.2135476e-13,5.2152414e-12,7
85,4.846884e-13,1.2135476e-13,5.2152414e-12,7
86,4.846884e-13,1.2135476e-13,5.2152414e-12,7
87,4.846884e-13,1.2135476e-13,5.2152414e-12,7
88,4.846884e-13,1.2135476e-13,5.2152414e-12,7
89,4.846884e-13,1.2135476e-13,5.2152414e-12,7
90,4.846884e-13,1.2135476e-13,5.2152414e-12,7
91,4.846884e-13,1.2135476e-13,5.2152414e-12,7
92,4.846884e-13,1.2135476e-13,5.2152414e-12,7
93,4.846884e-13,1.2135476e-13,5.2152414e-12,7
94,4.846884e-13,1.2135476e-13,5.2152414e-12,7
95,4.846884e-13,1.2135476e-13,5.2152414e-12,7
96,4.846884e-13,1.2135476e-13,5.2152414e-12,7
97,4.846884e-13,1.2135476e-13,5.2152414e-12,7
98,4.846884e-13,1.2135476e-13,5.2152414e-12,7
99,4.846884e-13,1.2135476e-13,5.2152414e-12,7
100,4.846884e-13,1.2135476e-13,5.2152414e-12,7
101,4.846884e-13,1.2135476e-13,5.2152414e-12,7
102,4.846884e-13,1.2135476e-13,5.2152414e-12,7
103,4.846884e-13,1.2135476e-13,5.2152414e-12,7
104,4.846884e-13,1.2135476e-13,5.2152414e-12,7
105,4.846884e-13,1.2135476e-13,5.2152414e-12,7
106,4.846884e-13,1.2135476e-13,5.2152414e-12,7
107,4.846884e-13,1.2135476e-13,5.2152414e-12,7
108,4.846884e-13,1.2135476e-13,5.2152414e-12,7
109,4.846884e-13,1.2135476e-13,5.2152414e-12,7
110,4.846884e-13,1.2135476e-13,5.2152414e-12,7
111,4.846884e-13,1.2135476e-13,5.2152414e-12,7
112,4.846884e-13,1.2135476e-13,5.2152414e-12,7
113,4.846884e-13,1.2135476e-13,5.2152414e-12,7
114,4.846884e-13,1.2135476e-13,5.2152414e-12,7
115,4.846884e-13,1.2135476e-13,5.2152414e-12,7
116,4.846884e-13,1.2135476e-13,5.2152414e-12,7
117,4.846884e-13,1.2135476e-13,5.2152414e-12,7
118,4.846884e-13,1.2135476e-13,5.2152414e-12,7
119,4.846884e-13,1.2135476e-13,5.2152414e-12,7
120,4.846884e-13,1.2135476e-13,5.2152414e-12,7
121,4.846884e-13,1.2135476e-13,5.2152414e-12,7
122,4.846884e-13,1.2135476e-13,5.2152414e-12,7
123,4.846884e-13,1.2135476e-13,5.2152414e-12,7
124,4.846884e-13,1.2135476e-13,5.2152414e-12,7
125,4.846884e-13,1.2135476e-13,5.2152414e-12,7
126,4.846884e-13,1.2135476e-13,5.2152414e-12,7
127,4.846884e-13,1.2135476e-13,5.2152414e-12,7
128,4.846884e-13,1.2135476e-13,5.2152414e-12,7
129,4.846884e-13,1.2135476e-13,5.2152414e-12,7
130,4.846884e-13,1.2135476e-13,5.2152414e-12,7
131,4.846884e-13,1.2135476e-13,5.2152414e-12,7
132,4.846884e-13,1.2135476e-13,5.2152414e-12,7
133,4.846884e-13,1.2135476e-13,5.2152414e-12,7
134,4.846884e-13,1.2135476e-13,5.2152414e-12,7
135,4.846884e-13,1.2135476e-13,5.2152414e-12,7
136,4.846884e-13,1.2135476e-13,5.2152414e-12,7
137,4.846884e-13,1.2135476e-13,5.2152414e-12,7
138,4.846884e-13,1.2135476e-13,5.2152414e-12,7
139,4.846884e-13,1.2135476e-13,5.2152414e-12,7
140,4.846884e-13,1.2135476e-13,5.2152414e-12,7
141,4.846884e-13,1.2135476e-13,5.2152414e-12,7
142,4.846884e-13,1.2135476e-13,5.2152414e-12,7
143,4.846884e-13,1.2135476e-13,5.2152414e-12,7
144,4.846884e-13,1.2135476e-13,5.2152414e-12,7
145,4.846884e-13,1.2135476e-13,5.2152414e-12,7
146,4.846884e-13,1.2135476e-13,5.2152414e-12,7
147,4.846884e-13,1.2135476e-13,5.2152414e-12,7
148,4.846884e-13,1.2135476e-13,5.2152414e-12,7
149,4.846884e-13,1.2135476e-13,5.2152414e-12,7
150,4.846884e-13,1.2135476e-13,5.2152414e-12,7
151,4.846884e-13,1.2135476e-13,5.2152414e-12,7
152,4.846884e-13,1.2135476e-13,5.2152414e-12,7
153,4.846884e-13,1.2135476e-13,5.2152414e-12,7
154,4.846884e-13,1.2135476e-13,5.2152414e-12,7
155,4.846884e-13,1.2135476e-13,5.2152414e-12,7
156,4.846884e-13,1.2135476e-13,5.2152414e-12,7
157,4.846884e-13,1.2135476e-13,5.2152414e-12,7
158,4.846884e-13,1.2135476e-13,5.2152414e-12,7
159,4.846884e-13,1.2135476e-13,5.2152414e-12,7
160,4.846884e-13,1.2135476e-13,5.2152414e-12,7
161,4.846884e-13,1.2135476e-13,5.2152414e-12,7
162,4.846884e-13,1.2135476e-13,5.2152414e-12,7
163,4.846884e-13,1.2135476e-13,5.2152414e-12,7
164,4.846884e-13,1.2135476e-13,5.2152414e-12,7
165,4.846884e-13,1.2135476e-13,5.2152414e-12,7
166,4.846884e-13,1.2135476e-13,5.2152414e-12,7
167,4.846884e-13,1.2135476e-13,5.2152414e-12,7
168,4.846884e-13,1.2135476e-13,5.2152414e-12,7
169,4.846884e-13,1.2135476e-13,5.2152414e-12,7
170,4.846884e-13,1.2135476e-13,5.2152414e-12,7
171,4.846884e-13,1.2135476e-13,5.2152414e-12,7
172,4.846884e-13,1.2135476e-13,5.2152414e-12,7
173,4.846884e-13,1.2135476e-13,5.2152414e-12,7
174,4.846884e-13,1.2135476e-13,5.2152414e-12,7
175,4.846884e-13,1.2135476e-13,5.2152414e-12,7
176,4.846884e-13,1.2135476e-13,5.2152414e-12,7
177,4.846884e-13,1.2135476e-13,5.2152414e-12,7
178,4.846884e-13,1.2135476e-13,5.2152414e-12,7
179,4.846884e-13,1.2135476e-13,5.2152414e-12,7
180,4.846884e-13,1.2135476e-13,5.2152414e-12,7
181,4.846884e-13,1.2135476e-13,5.2152414e-12,7
182,4.846884e-13,1.2135476e-13,5.2152414e-12,7
183,4.846884e-13,1.2135476e-13,5.2152414e-12,7
184,4.846884e-13,1.2135476e-13,5.2152414e-12,7
185,4.846884e-13,1.2135476e-13,5.2152414e-12,7
186,4.846884e-13,1.2135476e-13,5.2152414e-12,7
187,4.846884e-13,1.2135476e-13,5.2152414e-12,7
188,4.846884e-13,1.2135476e-13,5.2152414e-12,7
189,4.846884e-13,1.2135476e-13,5.2152414e-12,7
190,4.846884e-13,1.2135476e-13,5.2152414e-12,7
191,4.846884e-13,1.2135476e-13,5.2152414e-12,7
192,4.846884e-13,1.2135476e-13,5.2152414e-12,7
193,4.846884e-13,1.2135476e-13,5.2152414e-12,7
194,4.846884e-13,1.2135476e-13,5.2152414e-12,7
195,4.846884e-13,1.2135476e-13,5.2152414e-12,7
196,4.846884e-13,1.2135476e-13,5.2152414e-12,7
197,4.846884e-13,1.2135476e-13,5.2152414e-12,7
198,4.846884e-13,1.2135476e-13,5.2152414e-12,7
199,4.846884e-13,1.2135476e-13,5.2152414e-12,7
0,18.960882,2.7042115,12.805028,8
1,4.8273525,2.7042115,19.445412,8
2,4.6663275,0.41756746,16.427408,8
3,0.36053118,0.554671,2.545297,8
4,0.0055115647,0.056375246,0.064649664,8
5,3.2116368e-05,0.00036270343,0.00014308191,8
6,9.119154e-06,8.050233e-06,4.626694e-05,8
7,1.9098472e-06,1.7695469e-06,1.281722e-05,8
8,2.1930498e-07,2.749731e-07,1.7701798e-06,8
9,2.0822485e-08,2.577371e-08,1.7300324e-07,8
10,1.4384833e-09,2.7686262e-09,9.528245e-09,8
11,8.821991e-11,2.7892158e-10,3.767789e-10,8
12,4.6256133e-12,2.134806e-11,1.5172929e-11,8
13,2.2271957e-13,1.0739675e-12,2.7867485e-12,8
14,5.6171414e-13,3.9376278e-14,3.4484058e-12,8
15,4.3257834e-14,1.2204015e-13,6.6080474e-13,8
16,8.541892e-14,1.00630614e-14,7.9154456e-13,8
17,9.213651e-14,2.0493606e-14,7.9154456e-13,8
18,9.213651e-14,2.1468382e-14,7.9154456e-13,8
19,9.213651e-14,2.1468382e-14,7.9154456e-13,8
20,9.213651e-14,2.1468382e-14,7.9154456e-13,8
21,9.213651e-14,2.1468382e-14,7.9154456e-13,8
22,9.213651e-14,2.1468382e-14,7.9154456e-13,8
23,9.213651e-14,2.1468382e-14,7.9154456e-13,8
24,9.213651e-14,2.1468382e-14,7.9154456e-13,8
25,9.213651e-14,2.1468382e-14,7.9154456e-13,8
26,9.213651e-14,2.1468382e-14,7.9154456e-13,8
27,9.213651e-14,2.1468382e-14,7.9154456e-13,8
28,9.213651e-14,2.1468382e-14,7.9154456e-13,8
29,9.213651e-14,2.1468382e-14,7.9154456e-13,8
30,9.213651e-14,2.1468382e-14,7.9154456e-13,8
31,9.213651e-14,2.1468382e-14,7.9154456e-13,8
32,9.213651e-14,2.1468382e-14,7.9154456e-13,8
33,9.213651e-14,2.1468382e-14,7.9154456e-13,8
34,9.213651e-14,2.1468382e-14,7.9154456e-13,8
35,9.213651e-14,2.1468382e-14,7.9154456e-13,8
36,9.213651e-14,2.1468382e-14,7.9154456e-13,8
37,9.213651e-14,2.1468382e-14,7.9154456e-13,8
38,9.213651e-14,2.1468382e-14,7.9154456e-13,8
39,9.213651e-14,2.1468382e-14,7.9154456e-13,8
40,9.213651e-14,2.1468382e-14,7.9154456e-13,8
41,9.213651e-14,2.1468382e-14,7.9154456e-13,8
42,9.213651e-14,2.1468382e-14,7.9154456e-13,8
43,9.213651e-14,2.1468382e-14,7.9154456e-13,8
44,9.213651e-14,2.1468382e-14,7.9154456e-13,8
45,9.213651e-14,2.1468382e-14,7.9154456e-13,8
46,9.213651e-14,2.1468382e-14,7.9154456e-13,8
47,9.213651e-14,2.1468382e-14,7.9154456e-13,8
48,9.213651e-14,2.1468382e-14,7.9154456e-13,8
49,9.213651e-14,2.1468382e-14,7.9154456e-13,8
50,9.213651e-14,2.1468382e-14,7.9154456e-13,8
51,9.213651e-14,2.1468382e-14,7.9154456e-13,8
52,9.213651e-14,2.1468382e-14,7.9154456e-13,8
53,9.213651e-14,2.1468382e-14,7.9154456e-13,8
54,9.213651e-14,2.1468382e-14,7.9154456e-13,8
55,9.213651e-14,2.1468382e-14,7.9154456e-13,8
56,9.213651e-14,2.1468382e-14,7.9154456e-13,8
57,9.213651e-14,2.1468382e-14,7.9154456e-13,8
58,9.213651e-14,2.1468382e-14,7.9154456e-13,8
59,9.213651e-14,2.1468382e-14,7.9154456e-13,8
60,9.213651e-14,2.1468382e-14,7.9154456e-13,8
61,9.213651e-14,2.1468382e-14,7.9154456e-13,8
62,9.213651e-14,2.1468382e-14,7.9154456e-13,8
63,9.213651e-14,2.1468382e-14,7.9154456e-13,8
64,9.213651e-14,2.1468382e-14,7.9154456e-13,8
65,9.213651e-14,2.1468382e-14,7.9154456e-13,8
66,9.213651e-14,2.1468382e-14,7.9154456e-13,8
67,9.213651e-14,2.1468382e-14,7.9154456e-13,8
68,9.213651e-14,2.1468382e-14,7.9154456e-13,8
69,9.213651e-14,2.1468382e-14,7.9154456e-13,8
70,9.213651e-14,2.1468382e-14,7.9154456e-13,8
